GEOID10,profile,time_limit,average_area
421010113001.0,car,600,202720935.62152165
421010113001.0,car,1800,2985617094.1553116
421010113001.0,car,1200,1067382753.6533922
421010113001.0,foot,600,1610347.6715002516
421010113001.0,foot,1800,18567791.935638078
421010113001.0,foot,1200,7496130.198576058
421010113001.0,pt,600,1218434.8463717944
421010113001.0,pt,1800,37915425.57672663
421010113001.0,pt,1200,10196498.91454201
421010113002.0,car,600,211293261.8885181
421010113002.0,car,1800,3083916551.612028
421010113002.0,car,1200,1102100580.2559521
421010113002.0,foot,600,1604613.4194933688
421010113002.0,foot,1800,18930629.966796197
421010113002.0,foot,1200,7332186.896141147
421010113002.0,pt,600,1301847.8263807981
421010113002.0,pt,1800,44247838.461880215
421010113002.0,pt,1200,13391446.348175306
421010113003.0,car,600,208477098.0580844
421010113003.0,car,1800,3016984345.391338
421010113003.0,car,1200,1087659893.7943537
421010113003.0,foot,600,1784257.0438040316
421010113003.0,foot,1800,18933517.088313498
421010113003.0,foot,1200,7490670.1565455645
421010113003.0,pt,600,1528783.6126835656
421010113003.0,pt,1800,40005495.738327846
421010113003.0,pt,1200,11018358.14936221
421010326001.0,car,600,211835474.6628546
421010326001.0,car,1800,3414643803.704905
421010326001.0,car,1200,1286119215.227635
421010326001.0,foot,600,2160251.029053611
421010326001.0,foot,1800,20367109.16675376
421010326001.0,foot,1200,8952291.364940673
421010326001.0,pt,600,2689546.3270915276
421010326001.0,pt,1800,50372081.135551624
421010326001.0,pt,1200,14869425.141716331
421010326002.0,car,600,210291705.7689313
421010326002.0,car,1800,3436146154.7598968
421010326002.0,car,1200,1292131415.8031268
421010326002.0,foot,600,2315447.084906687
421010326002.0,foot,1800,20232429.211268343
421010326002.0,foot,1200,9257417.417836033
421010326002.0,pt,600,1890617.9746776181
421010326002.0,pt,1800,45248433.79514877
421010326002.0,pt,1200,10859974.724768557
421010326003.0,car,600,206548470.61810872
421010326003.0,car,1800,3442165654.6811
421010326003.0,car,1200,1295928514.3214645
421010326003.0,foot,600,2222516.862135994
421010326003.0,foot,1800,19792337.64150552
421010326003.0,foot,1200,9096114.742762936
421010326003.0,pt,600,1892800.5610509831
421010326003.0,pt,1800,47902608.8115237
421010326003.0,pt,1200,12172400.515827745
421010326004.0,car,600,206014501.19455194
421010326004.0,car,1800,3456109770.233265
421010326004.0,car,1200,1307978031.1382425
421010326004.0,foot,600,2176193.655206541
421010326004.0,foot,1800,19086364.432460926
421010326004.0,foot,1200,8857655.8821434
421010326004.0,pt,600,2064472.4999211528
421010326004.0,pt,1800,51776692.75210894
421010326004.0,pt,1200,14913637.005778367
421010326005.0,car,600,222412791.9302501
421010326005.0,car,1800,3542379227.516852
421010326005.0,car,1200,1363764724.4662325
421010326005.0,foot,600,2203979.896840886
421010326005.0,foot,1800,18999581.77920639
421010326005.0,foot,1200,8607319.747594878
421010326005.0,pt,600,2076545.4747170736
421010326005.0,pt,1800,51387184.60392107
421010326005.0,pt,1200,14137946.98096316
421010326006.0,car,600,228485861.25411138
421010326006.0,car,1800,3578005964.1709776
421010326006.0,car,1200,1382397075.4028811
421010326006.0,foot,600,2182573.965290581
421010326006.0,foot,1800,18433987.90552634
421010326006.0,foot,1200,8542466.953586165
421010326006.0,pt,600,1937669.0077488278
421010326006.0,pt,1800,40304859.04165109
421010326006.0,pt,1200,12494224.7857051
421010326007.0,car,600,223545923.0746122
421010326007.0,car,1800,3567728771.2716646
421010326007.0,car,1200,1377284465.7262845
421010326007.0,foot,600,2042744.266156314
421010326007.0,foot,1800,17530412.318150096
421010326007.0,foot,1200,7677948.722129935
421010326007.0,pt,600,1656288.9145423195
421010326007.0,pt,1800,29047954.727115095
421010326007.0,pt,1200,9784817.090397405
421010367001.0,car,600,206256004.52389497
421010367001.0,car,1800,3677621628.6481104
421010367001.0,car,1200,1271041169.4554179
421010367001.0,foot,600,2012609.2721632929
421010367001.0,foot,1800,19199463.033044737
421010367001.0,foot,1200,8241414.045409845
421010367001.0,pt,600,1459685.5716350744
421010367001.0,pt,1800,62524082.33357787
421010367001.0,pt,1200,15580362.428271446
421010367002.0,car,600,255447441.9582622
421010367002.0,car,1800,3897410877.6836495
421010367002.0,car,1200,1354744924.0847504
421010367002.0,foot,600,2227994.565084929
421010367002.0,foot,1800,20390620.26825338
421010367002.0,foot,1200,9092916.084765436
421010367002.0,pt,600,1981710.0109023075
421010367002.0,pt,1800,53635366.49428421
421010367002.0,pt,1200,12903824.220603526
421010195011.0,car,600,235670310.9782289
421010195011.0,car,1800,3537512896.473464
421010195011.0,car,1200,1239490316.4126709
421010195011.0,foot,600,2060083.1724532917
421010195011.0,foot,1800,22274677.876223434
421010195011.0,foot,1200,9220451.833278637
421010195011.0,pt,600,1697547.3213548723
421010195011.0,pt,1800,58688307.69725518
421010195011.0,pt,1200,14940321.692667847
421010195012.0,car,600,221912046.2069103
421010195012.0,car,1800,3532755396.545948
421010195012.0,car,1200,1235070901.1563714
421010195012.0,foot,600,2228698.9589073863
421010195012.0,foot,1800,21780328.651762504
421010195012.0,foot,1200,9268422.73736644
421010195012.0,pt,600,1723751.0595849522
421010195012.0,pt,1800,59812467.655017756
421010195012.0,pt,1200,14780036.712433154
421010195013.0,car,600,221759919.4730989
421010195013.0,car,1800,3514127069.307582
421010195013.0,car,1200,1220031968.3930032
421010195013.0,foot,600,2212386.9235633155
421010195013.0,foot,1800,22403879.80527354
421010195013.0,foot,1200,9299891.653422257
421010195013.0,pt,600,1758819.069143322
421010195013.0,pt,1800,61222464.960428014
421010195013.0,pt,1200,15542686.952048585
421010195021.0,car,600,248984509.5636936
421010195021.0,car,1800,3592589291.6376047
421010195021.0,car,1200,1283432997.605616
421010195021.0,foot,600,2104794.99444938
421010195021.0,foot,1800,22414582.873139776
421010195021.0,foot,1200,9164293.13807507
421010195021.0,pt,600,1236236.2349141329
421010195021.0,pt,1800,48748778.957753666
421010195021.0,pt,1200,11242314.04405001
421010195022.0,car,600,229677418.36004162
421010195022.0,car,1800,3488613659.3855467
421010195022.0,car,1200,1229358248.6100297
421010195022.0,foot,600,2105444.778706399
421010195022.0,foot,1800,21796743.52462978
421010195022.0,foot,1200,9001195.909157917
421010195022.0,pt,600,1374848.8363759778
421010195022.0,pt,1800,49029369.84267326
421010195022.0,pt,1200,11136134.830756754
421010195023.0,car,600,230905896.18991446
421010195023.0,car,1800,3498462695.553937
421010195023.0,car,1200,1224807975.4832134
421010195023.0,foot,600,2102441.6745275855
421010195023.0,foot,1800,22258734.62220346
421010195023.0,foot,1200,9081299.68086862
421010195023.0,pt,600,1395243.519226204
421010195023.0,pt,1800,52597262.68825285
421010195023.0,pt,1200,12772557.882328982
421010023001.0,car,600,183368114.73468405
421010023001.0,car,1800,3480858507.149292
421010023001.0,car,1200,1175343612.106237
421010023001.0,foot,600,2312065.652805532
421010023001.0,foot,1800,22174765.51934631
421010023001.0,foot,1200,9888709.662958823
421010023001.0,pt,600,2384013.0407549627
421010023001.0,pt,1800,51623862.77983197
421010023001.0,pt,1200,17637861.103046097
421010023002.0,car,600,170951897.34324843
421010023002.0,car,1800,3420209620.2335696
421010023002.0,car,1200,1147356306.5319
421010023002.0,foot,600,2275756.305573228
421010023002.0,foot,1800,21979568.64651489
421010023002.0,foot,1200,9886969.161029775
421010023002.0,pt,600,1998442.3813024857
421010023002.0,pt,1800,46931982.10740185
421010023002.0,pt,1200,14682296.341319423
421010236001.0,car,600,148468777.20054826
421010236001.0,car,1800,2674002661.835775
421010236001.0,car,1200,933296478.0165722
421010236001.0,foot,600,2233554.3519488303
421010236001.0,foot,1800,20082737.73874042
421010236001.0,foot,1200,9362455.65917565
421010236001.0,pt,600,1751013.3520916596
421010236001.0,pt,1800,27745209.980293028
421010236001.0,pt,1200,8411702.387475945
421010236002.0,car,600,178391345.94937968
421010236002.0,car,1800,2835608460.9495134
421010236002.0,car,1200,1002119900.213651
421010236002.0,foot,600,2152961.076049761
421010236002.0,foot,1800,19777161.12462067
421010236002.0,foot,1200,9105078.21773262
421010236002.0,pt,600,1823169.2527525295
421010236002.0,pt,1800,39792056.913101986
421010236002.0,pt,1200,11749459.194511026
421010236003.0,car,600,165260877.02740487
421010236003.0,car,1800,2799476902.130601
421010236003.0,car,1200,973476745.8155314
421010236003.0,foot,600,1832833.0570627698
421010236003.0,foot,1800,17707614.156500824
421010236003.0,foot,1200,7992860.533552465
421010236003.0,pt,600,1493374.5224501125
421010236003.0,pt,1800,30332310.67779074
421010236003.0,pt,1200,9013078.996622717
421010064001.0,car,600,187212608.94475898
421010064001.0,car,1800,3027880976.2625523
421010064001.0,car,1200,961805000.6611696
421010064001.0,foot,600,2024376.6570667524
421010064001.0,foot,1800,19066362.612400036
421010064001.0,foot,1200,8132405.530340733
421010064001.0,pt,600,2453944.966547485
421010064001.0,pt,1800,45434525.89353707
421010064001.0,pt,1200,16253415.713681364
421010064002.0,car,600,187443337.37371504
421010064002.0,car,1800,3001872252.761857
421010064002.0,car,1200,951061322.3003743
421010064002.0,foot,600,1839214.9936361692
421010064002.0,foot,1800,18748757.682298444
421010064002.0,foot,1200,8105834.276945812
421010064002.0,pt,600,1809448.841065371
421010064002.0,pt,1800,42815032.69691129
421010064002.0,pt,1200,13945306.210696653
421010064003.0,car,600,181471448.57662883
421010064003.0,car,1800,2959032066.7867274
421010064003.0,car,1200,927499813.1971086
421010064003.0,foot,600,1919075.7496120255
421010064003.0,foot,1800,19340676.304634087
421010064003.0,foot,1200,8199466.769205997
421010064003.0,pt,600,2177520.7509115627
421010064003.0,pt,1800,45966065.626324356
421010064003.0,pt,1200,16523054.794331431
421010277001.0,car,600,255738380.72706085
421010277001.0,car,1800,3197473164.810274
421010277001.0,car,1200,1182663839.0006585
421010277001.0,foot,600,2126940.4307240606
421010277001.0,foot,1800,21517055.892746996
421010277001.0,foot,1200,9207581.829722535
421010277001.0,pt,600,1922931.2004814304
421010277001.0,pt,1800,51443172.59411959
421010277001.0,pt,1200,14296834.017463034
421010277002.0,car,600,260264661.31248546
421010277002.0,car,1800,3243140234.53813
421010277002.0,car,1200,1205728142.5637054
421010277002.0,foot,600,2216150.8311794554
421010277002.0,foot,1800,21653178.944019828
421010277002.0,foot,1200,9216565.662952583
421010277002.0,pt,600,2565304.0773041546
421010277002.0,pt,1800,49642353.36743496
421010277002.0,pt,1200,14915402.825212508
421010277003.0,car,600,253983193.4579875
421010277003.0,car,1800,3215200954.0342875
421010277003.0,car,1200,1188951320.8820114
421010277003.0,foot,600,2207578.2693537693
421010277003.0,foot,1800,22089899.69535911
421010277003.0,foot,1200,9432309.216057222
421010277003.0,pt,600,2262166.3110259487
421010277003.0,pt,1800,41030249.07527545
421010277003.0,pt,1200,11718049.776416663
421010277004.0,car,600,247936847.45876527
421010277004.0,car,1800,3163623025.8578005
421010277004.0,car,1200,1160842064.3432586
421010277004.0,foot,600,2419633.9712349265
421010277004.0,foot,1800,22737248.27954803
421010277004.0,foot,1200,9995448.513221625
421010277004.0,pt,600,2024057.817016102
421010277004.0,pt,1800,37509411.401083395
421010277004.0,pt,1200,10305391.035157848
421010277005.0,car,600,230226502.54377848
421010277005.0,car,1800,3089293141.974857
421010277005.0,car,1200,1114294119.4307165
421010277005.0,foot,600,2354232.529387436
421010277005.0,foot,1800,22404615.36290331
421010277005.0,foot,1200,9925247.91198393
421010277005.0,pt,600,2089647.5974224568
421010277005.0,pt,1800,40736317.79957862
421010277005.0,pt,1200,10831114.264730478
421010277006.0,car,600,241600038.78548175
421010277006.0,car,1800,3109412098.337098
421010277006.0,car,1200,1135312433.2695017
421010277006.0,foot,600,2319098.5772861643
421010277006.0,foot,1800,22761916.0202895
421010277006.0,foot,1200,9938267.817188362
421010277006.0,pt,600,2182824.3431667853
421010277006.0,pt,1800,39389832.43377412
421010277006.0,pt,1200,11050118.181485029
421010105001.0,car,600,208976994.1869837
421010105001.0,car,1800,3214793206.535001
421010105001.0,car,1200,1111811591.9080226
421010105001.0,foot,600,2208483.423176826
421010105001.0,foot,1800,20764441.31191575
421010105001.0,foot,1200,9148558.567473326
421010105001.0,pt,600,1726305.1676010527
421010105001.0,pt,1800,44218919.078180835
421010105001.0,pt,1200,12010505.993990293
421010105002.0,car,600,217894609.94281727
421010105002.0,car,1800,3304930406.0895
421010105002.0,car,1200,1152022972.965377
421010105002.0,foot,600,2227001.7372404914
421010105002.0,foot,1800,21451282.82584154
421010105002.0,foot,1200,9048123.369957004
421010105002.0,pt,600,1993359.0352194882
421010105002.0,pt,1800,42509070.017179504
421010105002.0,pt,1200,12163407.003423061
421010105003.0,car,600,201532612.58387136
421010105003.0,car,1800,3221249788.9037647
421010105003.0,car,1200,1094688075.7602208
421010105003.0,foot,600,1898980.7130080466
421010105003.0,foot,1800,19661751.027605195
421010105003.0,foot,1200,8403125.557762187
421010105003.0,pt,600,1808494.265978571
421010105003.0,pt,1800,47976389.25995406
421010105003.0,pt,1200,14247564.025574248
421010318001.0,car,600,255106722.88875026
421010318001.0,car,1800,3620742090.8842583
421010318001.0,car,1200,1359962945.7790189
421010318001.0,foot,600,2232789.1520221117
421010318001.0,foot,1800,22777409.881972022
421010318001.0,foot,1200,10233240.392551929
421010318001.0,pt,600,2456545.841138105
421010318001.0,pt,1800,69959948.47250685
421010318001.0,pt,1200,17968347.478593938
421010318002.0,car,600,244637474.34261212
421010318002.0,car,1800,3590551819.653376
421010318002.0,car,1200,1339198863.7573352
421010318002.0,foot,600,2006309.12309965
421010318002.0,foot,1800,22043331.32805679
421010318002.0,foot,1200,9473617.275455406
421010318002.0,pt,600,2163124.8884706586
421010318002.0,pt,1800,73804447.74949116
421010318002.0,pt,1200,19029734.448688447
421010318003.0,car,600,237597586.57571092
421010318003.0,car,1800,3559165388.3575983
421010318003.0,car,1200,1310401339.118691
421010318003.0,foot,600,1972404.0806225236
421010318003.0,foot,1800,22001488.56172531
421010318003.0,foot,1200,9569330.999911722
421010318003.0,pt,600,1931898.866936858
421010318003.0,pt,1800,69395566.91243419
421010318003.0,pt,1200,16791465.080099944
421010318004.0,car,600,251441417.2771623
421010318004.0,car,1800,3587039441.4137444
421010318004.0,car,1200,1330919137.5405984
421010318004.0,foot,600,2235479.07016893
421010318004.0,foot,1800,21816105.23641094
421010318004.0,foot,1200,9641259.055861706
421010318004.0,pt,600,1963116.7793104076
421010318004.0,pt,1800,57934103.507441595
421010318004.0,pt,1200,13147944.643517062
421010146001.0,car,600,221571124.89025563
421010146001.0,car,1800,3580516366.055539
421010146001.0,car,1200,1210875782.3574903
421010146001.0,foot,600,2134193.375700445
421010146001.0,foot,1800,21793927.738391984
421010146001.0,foot,1200,9254202.150548873
421010146001.0,pt,600,1959498.933799617
421010146001.0,pt,1800,78813839.2412959
421010146001.0,pt,1200,20807549.55348328
421010146002.0,car,600,217524333.45885062
421010146002.0,car,1800,3585718731.4911423
421010146002.0,car,1200,1211183343.8255725
421010146002.0,foot,600,2224847.076606256
421010146002.0,foot,1800,22308372.77187806
421010146002.0,foot,1200,9544123.432355475
421010146002.0,pt,600,1968235.4593138415
421010146002.0,pt,1800,63859653.0149436
421010146002.0,pt,1200,16792468.413564384
421010146003.0,car,600,220182446.57061028
421010146003.0,car,1800,3596526133.5338373
421010146003.0,car,1200,1220091970.6031635
421010146003.0,foot,600,2121672.915759984
421010146003.0,foot,1800,22115768.54953061
421010146003.0,foot,1200,9429589.57662877
421010146003.0,pt,600,1851673.6665369873
421010146003.0,pt,1800,65255592.93477683
421010146003.0,pt,1200,16529702.740811354
421010359001.0,car,600,283287627.04052836
421010359001.0,car,1800,3402695831.5201616
421010359001.0,car,1200,1236110951.8645022
421010359001.0,foot,600,1535455.9616763617
421010359001.0,foot,1800,13674496.512149692
421010359001.0,foot,1200,6359033.051786273
421010359001.0,pt,600,1329167.1539122027
421010359001.0,pt,1800,21675203.517139543
421010359001.0,pt,1200,7644542.524873537
421010359002.0,car,600,213292371.3129645
421010359002.0,car,1800,3068132388.4029784
421010359002.0,car,1200,1071940285.4531488
421010359002.0,foot,600,1016394.6043859099
421010359002.0,foot,1800,11126936.845728239
421010359002.0,foot,1200,4593063.199348668
