,isochrone,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
2524,421010362032-1200-car,"40.07874333604241,-74.96878492272876",1055925094.9025266,3.571320754716981,True,586609.4936646458,0.0,14272.0,1072,1.0152235278573025e-06
2525,421010362032-1800-car,"40.07874333604241,-74.96878492272876",3330884300.075142,3.6376101165103725,True,891525.1033824682,0.0,12032.0,2724,8.178008464414537e-07
2526,421010362032-600-pt,"40.07874333604241,-74.96878492272876",530258.0573837102,,False,0.0,0.0168488026813606,21552.0,1,1.88587421930747e-06
2527,421010362032-1200-pt,"40.07874333604241,-74.96878492272876",3867620.1463224427,3.073529411764706,False,4587.078321706536,0.006748251142355036,22752.0,10,2.585569322134331e-06
2528,421010362032-1800-pt,"40.07874333604241,-74.96878492272876",15237648.517626094,3.133116883116883,False,10811.741654399153,0.0,22400.0,31,2.034434641548587e-06
2565,421010353022-600-foot,"40.07185096457172,-74.99787573381776",860428.593761327,,False,0.0,0.0027078287795185975,25568.0,1,1.1622114923314468e-06
2566,421010353022-1200-foot,"40.07185096457172,-74.99787573381776",4745975.436611963,3.4642857142857144,False,0.0,0.0,21504.0,6,1.2642290463018608e-06
2567,421010353022-1800-foot,"40.07185096457172,-74.99787573381776",13598051.824518368,3.3466666666666667,False,2524.816194822335,0.0,22464.0,16,1.176639139670782e-06
2568,421010353022-600-car,"40.07185096457172,-74.99787573381776",190334048.8585479,3.351997146932953,False,146099.18894816388,0.0,22368.0,235,1.234671365472012e-06
2569,421010353022-1200-car,"40.07185096457172,-74.99787573381776",980139762.3633666,3.567601135557133,True,644931.8435982291,0.0,13280.0,1412,1.440610874305628e-06
2570,421010353022-1800-car,"40.07185096457172,-74.99787573381776",3047095573.5189185,3.633932928954891,True,916118.6410064609,0.0,12128.0,2796,9.175951106683068e-07
2571,421010353022-600-pt,"40.07185096457172,-74.99787573381776",391851.5942972911,,False,0.0,0.0032711276324871317,25568.0,1,2.5519865544844944e-06
2572,421010353022-1200-pt,"40.07185096457172,-74.99787573381776",2670561.1030098097,3.5256410256410255,False,0.0,0.0,21568.0,6,2.2467188611553595e-06
2573,421010353022-1800-pt,"40.07185096457172,-74.99787573381776",15008469.444049064,3.3540372670807455,False,10540.683348566656,0.0,22400.0,25,1.6657261483723531e-06
2610,421010358003-600-foot,"40.11922634613978,-75.0302085362024",1447107.7327521106,,False,0.0,0.012799131302140854,26144.0,2,1.3820671085741477e-06
2611,421010358003-1200-foot,"40.11922634613978,-75.0302085362024",5755141.688293471,3.4285714285714284,False,2043.429862835198,0.007273967482191095,25968.0,7,1.2163036774991472e-06
2612,421010358003-1800-foot,"40.11922634613978,-75.0302085362024",11890696.050775984,3.6630434782608696,False,9194.515589282517,0.0013502030567757502,26096.0,12,1.0091923928386752e-06
2613,421010358003-600-car,"40.11922634613978,-75.0302085362024",193459981.39721805,3.355088495575221,False,89651.45677798061,0.0,24256.0,117,6.047762392769591e-07
2614,421010358003-1200-car,"40.11922634613978,-75.0302085362024",1022934654.2023048,3.353183520599251,False,548853.0709403915,0.0,14464.0,1221,1.1936246318218134e-06
2615,421010358003-1800-car,"40.11922634613978,-75.0302085362024",2967466058.729513,3.6461325362688632,True,852953.5013063449,0.0,12672.0,2391,8.057379436459939e-07
2616,421010358003-600-pt,"40.11922634613978,-75.0302085362024",987368.5833363121,,False,0.0,0.013357233323405077,26144.0,2,2.0255860210196407e-06
2617,421010358003-1200-pt,"40.11922634613978,-75.0302085362024",4855349.868729858,3.411764705882353,False,3442.824058614895,0.0016212913336439868,25984.0,6,1.2357502882834638e-06
2618,421010358003-1800-pt,"40.11922634613978,-75.0302085362024",14251463.192104544,3.5087336244541483,False,13857.616828020606,0.0,26144.0,18,1.2630282068140332e-06
2655,421010083023-600-foot,"39.95664524318303,-75.24187099764197",2193975.326524003,3.71875,False,2437.696040060601,0.00012040148335713566,8288.0,36,1.6408571037595098e-05
2656,421010083023-1200-foot,"39.95664524318303,-75.24187099764197",8664650.768326156,3.373134328358209,False,6201.354940195525,0.0,7904.0,138,1.592678155067281e-05
2657,421010083023-1800-foot,"39.95664524318303,-75.24187099764197",20135244.469624054,3.533505154639175,False,18327.3811788816,0.0,7824.0,235,1.1671077565237413e-05
2658,421010083023-600-car,"39.95664524318303,-75.24187099764197",207672052.23268846,3.584755808440019,True,157156.4381372067,0.0,9504.0,825,3.972609656091902e-06
2659,421010083023-1200-car,"39.95664524318303,-75.24187099764197",1055350959.2106755,3.657945502773089,True,672658.2288915371,0.0,9792.0,2308,2.1869502082285627e-06
2660,421010083023-1800-car,"39.95664524318303,-75.24187099764197",3045321615.762399,3.624538809606683,True,904772.9829214395,0.0,12032.0,2834,9.306077838647283e-07
2661,421010083023-600-pt,"39.95664524318303,-75.24187099764197",2676546.6500138696,3.6944444444444446,False,2238.233688790804,0.0,8384.0,37,1.3823782970421333e-05
2662,421010083023-1200-pt,"39.95664524318303,-75.24187099764197",20519841.85176237,3.5305810397553516,False,18145.515993752215,0.0,7776.0,215,1.04776635976624e-05
2663,421010083023-1800-pt,"39.95664524318303,-75.24187099764197",67317128.01100409,3.627507163323782,True,47082.14967938334,0.0,9024.0,469,6.967023309778371e-06
2700,421010083024-600-foot,"39.95462203104992,-75.24128456106654",2232158.6811054638,3.8333333333333335,False,1954.333516973706,0.0007138373233607792,8448.0,41,1.836786978768686e-05
2701,421010083024-1200-foot,"39.95462203104992,-75.24128456106654",8200934.846975711,3.3866666666666667,False,7053.367996398181,0.0,8256.0,136,1.658347524247839e-05
2702,421010083024-1800-foot,"39.95462203104992,-75.24128456106654",19984528.72706361,3.550761421319797,False,18834.27071369441,0.0,7776.0,221,1.105855449574428e-05
2703,421010083024-600-car,"39.95462203104992,-75.24128456106654",198129755.75074697,3.583506377929398,True,154926.35981096487,0.0,9280.0,821,4.143749114761147e-06
2704,421010083024-1200-car,"39.95462203104992,-75.24128456106654",1026125545.169219,3.6592544675345677,True,648976.8929414903,0.0,9664.0,2238,2.1810196720430832e-06
2705,421010083024-1800-car,"39.95462203104992,-75.24128456106654",2985715238.1851788,3.6254018169112507,True,900258.7134060066,0.0,11936.0,2822,9.451671625976325e-07
2706,421010083024-600-pt,"39.95462203104992,-75.24128456106654",1975004.5361968158,3.590909090909091,False,1954.333516973706,0.0007635629834589078,8576.0,35,1.7721478284499562e-05
2707,421010083024-1200-pt,"39.95462203104992,-75.24128456106654",12617902.243257958,3.5939226519337018,False,17584.741274500477,0.0,7872.0,191,1.51372229961645e-05
2708,421010083024-1800-pt,"39.95462203104992,-75.24128456106654",41092419.69146717,3.4472243940578577,True,36806.50531646098,0.0,8240.0,412,1.0026180086093875e-05
2745,421010163004-600-foot,"39.98682376775474,-75.13534030935618",2352681.0976349516,3.8783783783783785,True,14979.085621052041,0.0,1760.0,6,2.5502818915965873e-06
2746,421010163004-1200-foot,"39.98682376775474,-75.13534030935618",9921619.775114385,4.102739726027397,True,43993.4473701947,0.0,2720.0,86,8.66793950476786e-06
2747,421010163004-1800-foot,"39.98682376775474,-75.13534030935618",22211061.379201565,3.9143026004728134,True,103753.75909029673,0.0,3936.0,214,9.634838981643154e-06
2748,421010163004-600-car,"39.98682376775474,-75.13534030935618",197131304.8117746,3.683797375199313,True,485798.13762059883,0.0,9376.0,1265,6.417042697545427e-06
2749,421010163004-1200-car,"39.98682376775474,-75.13534030935618",1153711349.7588816,3.63276299112801,True,898740.2303519051,0.0,11936.0,2805,2.4312840474233244e-06
2750,421010163004-1800-car,"39.98682376775474,-75.13534030935618",3441377197.505505,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.310626344804869e-07
2751,421010163004-600-pt,"39.98682376775474,-75.13534030935618",2108821.0655965833,3.933333333333333,True,14432.037346452711,0.0,1888.0,7,3.3193902101028694e-06
2752,421010163004-1200-pt,"39.98682376775474,-75.13534030935618",20032174.79591516,3.811006289308176,True,121844.73362833055,0.0,5120.0,214,1.0682814131775527e-05
2753,421010163004-1800-pt,"39.98682376775474,-75.13534030935618",69798127.0180019,3.710153846153846,True,290982.61306339025,0.0,7168.0,671,9.613438478470058e-06
2790,421010163002-600-foot,"39.98996381193113,-75.13595534800073",2331118.2902764915,3.2916666666666665,False,12911.44941396473,0.0,1632.0,13,5.576722577410726e-06
2791,421010163002-1200-foot,"39.98996381193113,-75.13595534800073",9762374.793697964,4.0,True,38378.13414360275,0.0,2400.0,76,7.784991009468444e-06
2792,421010163002-1800-foot,"39.98996381193113,-75.13595534800073",22504037.52085967,3.952468007312614,True,92616.57764337095,0.0,3712.0,211,9.376095280876498e-06
2793,421010163002-600-car,"39.98996381193113,-75.13595534800073",229806460.28066972,3.6859097591315164,True,525533.3701335028,0.0,9824.0,1415,6.157355186063163e-06
2794,421010163002-1200-car,"39.98996381193113,-75.13595534800073",1255973291.8625798,3.62993006993007,True,910164.5984903546,0.0,12032.0,2814,2.240493502713662e-06
2795,421010163002-1800-car,"39.98996381193113,-75.13595534800073",3631744450.8745623,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.875003427929192e-07
2796,421010163002-600-pt,"39.98996381193113,-75.13595534800073",3163506.364376304,3.409090909090909,False,18819.746374116134,0.0,2080.0,19,6.005993923058193e-06
2797,421010163002-1200-pt,"39.98996381193113,-75.13595534800073",24416347.035221696,3.896288209606987,True,121009.61493266959,0.0,4128.0,251,1.027999805367777e-05
2798,421010163002-1800-pt,"39.98996381193113,-75.13595534800073",75033268.69805694,3.7017025301489714,True,317136.5260848925,0.0,6816.0,742,9.888946768211563e-06
2835,421010174001-600-foot,"39.99635569516094,-75.14869793018472",2280174.2858180855,2.8214285714285716,False,0.0,0.0,2016.0,15,6.578444504569206e-06
2836,421010174001-1200-foot,"39.99635569516094,-75.14869793018472",10101741.346846037,3.136904761904762,True,11059.325194148934,0.0,2304.0,75,7.424462518377238e-06
2837,421010174001-1800-foot,"39.99635569516094,-75.14869793018472",23688764.06902382,3.4054621848739495,True,38929.342064482385,0.0,3008.0,199,8.400607115683958e-06
2838,421010174001-600-car,"39.99635569516094,-75.14869793018472",244559040.90798044,3.676959619952494,True,536312.2967505134,0.0,10016.0,1529,6.252069006826505e-06
2839,421010174001-1200-car,"39.99635569516094,-75.14869793018472",1282133320.3675349,3.6340939502781886,True,898112.8184637482,0.0,11904.0,2801,2.184640205120844e-06
2840,421010174001-1800-car,"39.99635569516094,-75.14869793018472",3664493088.067582,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.804626537058581e-07
2841,421010174001-600-pt,"39.99635569516094,-75.14869793018472",2062262.770142989,2.5,False,0.0,0.00011842228433293412,2000.0,12,5.818851105559147e-06
2842,421010174001-1200-pt,"39.99635569516094,-75.14869793018472",15335649.773837997,3.278225806451613,True,24347.05137251539,0.0,2624.0,133,8.672602854226149e-06
2843,421010174001-1800-pt,"39.99635569516094,-75.14869793018472",67091037.55705256,3.626356925749023,True,175176.7634208698,0.0,5312.0,639,9.524372006568093e-06
2880,421010164003-600-foot,"39.99126659616953,-75.1457137128008",2349912.6317215343,3.533333333333333,True,3376.521145520748,0.0007511972556513887,1904.0,16,6.808763774455087e-06
2881,421010164003-1200-foot,"39.99126659616953,-75.1457137128008",9592129.845588848,3.448453608247423,True,14644.079596350759,0.0,1920.0,66,6.880640802662982e-06
2882,421010164003-1800-foot,"39.99126659616953,-75.1457137128008",22978897.005844258,3.6921397379912664,True,47997.33842832138,0.0,2784.0,177,7.702719584625115e-06
2883,421010164003-600-car,"39.99126659616953,-75.1457137128008",225485798.94458544,3.6878056914184083,True,500878.42496050516,0.0,9376.0,1381,6.124554213453547e-06
2884,421010164003-1200-car,"39.99126659616953,-75.1457137128008",1221086417.7147043,3.637097916961882,True,896200.2418754608,0.0,11840.0,2800,2.2930400005924845e-06
2885,421010164003-1800-car,"39.99126659616953,-75.1457137128008",3597190120.467853,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.950650102497297e-07
2886,421010164003-600-pt,"39.99126659616953,-75.1457137128008",2319282.791699079,3.3333333333333335,True,2273.4895000706883,0.00011842228433293412,1904.0,14,6.03634884461147e-06
2887,421010164003-1200-pt,"39.99126659616953,-75.1457137128008",16917312.858780507,3.428251121076233,True,31981.007683780896,0.0,2688.0,142,8.393768040194307e-06
2888,421010164003-1800-pt,"39.99126659616953,-75.1457137128008",65392945.64796763,3.6573758058399695,True,187318.80656184934,0.0,5376.0,634,9.695235376198476e-06
2925,421010174002-600-foot,"39.99608367380925,-75.15207676315019",2229357.111152928,2.7,True,0.0,0.0,2128.0,19,8.522636371242476e-06
2926,421010174002-1200-foot,"39.99608367380925,-75.15207676315019",9991836.464559704,3.305,True,6387.472892004973,0.0,2560.0,84,8.406862972381675e-06
2927,421010174002-1800-foot,"39.99608367380925,-75.15207676315019",23730936.896388702,3.278985507246377,True,37902.374507961824,0.0,3040.0,206,8.680651796404567e-06
2928,421010174002-600-car,"39.99608367380925,-75.15207676315019",222128052.34654337,3.6795636036441346,True,506507.56029168994,0.0,9600.0,1451,6.532268142955153e-06
2929,421010174002-1200-car,"39.99608367380925,-75.15207676315019",1211695104.9206555,3.636411927190311,True,895811.8491939113,0.0,11872.0,2799,2.3099870492447724e-06
2930,421010174002-1800-car,"39.99608367380925,-75.15207676315019",3531381926.4200163,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.098812475090627e-07
2931,421010174002-600-pt,"39.99608367380925,-75.15207676315019",2007819.1970022272,2.8461538461538463,True,0.0,0.00011842228433293412,2000.0,15,7.47079220200491e-06
2932,421010174002-1200-pt,"39.99608367380925,-75.15207676315019",19868051.199421875,3.3614130434782608,True,30934.4764064899,0.0,3200.0,170,8.556450670156654e-06
2933,421010174002-1800-pt,"39.99608367380925,-75.15207676315019",78325573.26873088,3.6788707102952913,True,208297.33403125187,0.0,6272.0,722,9.217934448087043e-06
2970,421010173002-600-foot,"39.99859098329315,-75.16038027431541",1792641.1788160726,3.0454545454545454,False,719.371614157453,0.002830697062614855,5888.0,14,7.809705682007218e-06
2971,421010173002-1200-foot,"39.99859098329315,-75.16038027431541",9275541.43568153,3.018867924528302,True,12332.352821987735,0.0,4000.0,111,1.1966956405693009e-05
2972,421010173002-1800-foot,"39.99859098329315,-75.16038027431541",22108047.334072694,3.243455497382199,True,20824.631553211435,0.0,3296.0,191,8.639388052405369e-06
2973,421010173002-600-car,"39.99859098329315,-75.16038027431541",211393975.50581262,3.6652567975830816,True,446494.0871834508,0.0,9056.0,1314,6.2158819656800935e-06
2974,421010173002-1200-car,"39.99859098329315,-75.16038027431541",1145185570.1633856,3.6399672341334854,True,890268.0596003627,0.0,11800.0,2788,2.4345399319013695e-06
2975,421010173002-1800-car,"39.99859098329315,-75.16038027431541",3360619756.6943445,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.510335018720546e-07
2976,421010173002-600-pt,"39.99859098329315,-75.16038027431541",1161988.2766997528,3.15,False,170.504586091182,0.002944822750515999,5984.0,12,1.0327126564548543e-05
2977,421010173002-1200-pt,"39.99859098329315,-75.16038027431541",8780021.812092286,3.0733333333333333,True,11636.04324591913,0.0,3776.0,111,1.2642337613230668e-05
2978,421010173002-1800-pt,"39.99859098329315,-75.16038027431541",42063762.755415335,3.527376654632972,True,61281.65217627458,0.0,4192.0,361,8.58220892170481e-06
3015,421010168006-600-foot,"39.99288241579463,-75.16576059592798",2074790.241852577,1.5,False,0.0,0.0,2816.0,24,1.1567434392100493e-05
3016,421010168006-1200-foot,"39.99288241579463,-75.16576059592798",9717519.057942225,3.253846153846154,True,5355.24950554259,0.0,3040.0,106,1.0908133996749422e-05
3017,421010168006-1800-foot,"39.99288241579463,-75.16576059592798",23162338.52915623,3.286259541984733,True,22205.110337917125,0.0,3296.0,200,8.63470671358354e-06
3018,421010168006-600-car,"39.99288241579463,-75.16576059592798",217791831.2227269,3.672794899043571,True,465436.4404195419,0.0,8800.0,1387,6.36846658670853e-06
3019,421010168006-1200-car,"39.99288241579463,-75.16576059592798",1160995931.7349925,3.6393588919825803,True,890312.2834588311,0.0,11776.0,2791,2.4039705253998e-06
3020,421010168006-1800-car,"39.99288241579463,-75.16576059592798",3421192129.5436225,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.359659123796464e-07
